ID,Title,Tags,Difficulty,Solved,Accepted
486D,Valid Sets,"dfs and similar, dp, math, trees",2100,3722,0
486C,Palindrome Transformation,"brute force, greedy, implementation",1700,11109,0
486B,OR in Matrix,"greedy, hashing, implementation",1300,15599,0
486A,Calculating Function,"implementation, math",800,94357,0
485B,Valuable Resources,"brute force, greedy",1300,6343,0
485A,Factory,"implementation, math, matrices",1400,7796,0
484E,Sign on Fence,"binary search, constructive algorithms, data structures",2500,1940,0
484D,Kindergarten,"data structures, dp, greedy",2400,2219,0
484C,Strange Sorting,"implementation, math",2600,524,0
484B,Maximum Value,"binary search, math, sortings, two pointers",2100,6374,0
484A,Bits,"bitmasks, constructive algorithms",1700,9892,0
483B,Friends and Presents,"binary search, math",1800,3901,0
483A,Counterexample,"brute force, implementation, math, number theory",1100,20433,0
482E,ELCA,"data structures, trees",3200,168,0
482D,Random Function and Tree,"combinatorics, dp, trees",2700,439,0
482C,Game with Strings,"bitmasks, dp, probabilities",2600,794,0
482B,Interesting Array,"constructive algorithms, data structures, trees",1800,5805,0
482A,Diverse Permutation,"constructive algorithms, greedy",1200,8894,0
480E,Parking Lot,"data structures, divide and conquer",2800,483,0
480D,Parcels,"dp, graphs",2600,431,0
479E,Riding in a Lift,"combinatorics, dp",1900,4790,0
479D,Long Jumps,"binary search, greedy, implementation",1700,4585,0
479C,Exams,"greedy, sortings",1400,26305,0
479B,Towers,"brute force, constructive algorithms, greedy, implementation, sortings",1400,7306,0
479A,Expression,"brute force, math",1000,79258,0
478E,Wavy numbers,"brute force, dfs and similar, meet-in-the-middle, sortings",2900,190,0
478D,Red-Green Towers,dp,2000,5180,0
478C,Table Decorations,greedy,1800,16376,0
478B,Random Teams,"combinatorics, constructive algorithms, greedy, math",1300,32443,0
478A,Initial Bet,implementation,1100,23936,0
477E,Dreamoon and Notepad,data structures,3100,126,0
477D,Dreamoon and Binary,"dp, strings",2700,474,0
476E,Dreamoon and Strings,"dp, strings",2200,1696,0
476D,Dreamoon and Sets,"constructive algorithms, greedy, math",1900,4108,0
476C,Dreamoon and Sums,math,1600,5300,0
476B,Dreamoon and WiFi,"bitmasks, brute force, combinatorics, dp, math, probabilities",1300,26423,0
476A,Dreamoon and Stairs,"implementation, math",1000,36860,0
475F,Meta-universe,data structures,2900,211,0
475E,Strongly Connected City 2,dfs and similar,2700,366,0
475D,CGCDSSQ,"brute force, data structures, math",2000,3974,0
475C,Kamal-ol-molk's Painting,"brute force, constructive algorithms, greedy",2100,761,0
475B,Strongly Connected City,"brute force, dfs and similar, graphs, implementation",1400,7902,0
475A,Bayan Bus,implementation,1100,4621,0
474F,Ant colony,"data structures, math, number theory",2100,6739,0
474E,Pillars,"binary search, data structures, dp, sortings, trees",2000,2801,0
474D,Flowers,dp,1700,21658,0
474C,Captain Marmot,"brute force, geometry",2000,2983,0
474B,Worms,"binary search, implementation",1200,38632,0
474A,Keyboard,implementation,900,38014,0
472G,Design Tutorial: Increase the Constraints,"bitmasks, data structures, fft",2800,351,0
472F,Design Tutorial: Change the Goal,"constructive algorithms, math, matrices",2700,242,0
472E,Design Tutorial: Learn from a Game,"constructive algorithms, implementation",2800,119,0
472D,Design Tutorial: Inverse the Problem,"dfs and similar, dsu, shortest paths, trees",1900,4519,0
472C,Design Tutorial: Make It Nondeterministic,greedy,1400,6234,0
472B,Design Tutorial: Learn from Life,,1300,6905,0
472A,Design Tutorial: Learn from Math,"math, number theory",800,51794,0
471E,MUH and Lots and Lots of Segments,"data structures, dsu",2700,73,0
471D,MUH and Cube Walls,"string suffix structures, strings",1800,6625,0
471C,MUH and House of Cards,"binary search, brute force, greedy, math",1700,3450,0
471B,MUH and Important Things,"implementation, sortings",1300,5776,0
471A,MUH and Sticks,implementation,1100,12770,0
470H,Array Sorting,*special problem,2300,178,0
470G,Hamming Distance,*special problem,2300,86,0
470F,Pairwise Sums,*special problem,2300,93,0
470E,Chessboard,*special problem,1900,186,0
470D,Caesar Cipher,*special problem,1900,141,0
470C,Eval,*special problem,1900,165,0
470B,Hexakosioihexekontahexaphobia,*special problem,1800,248,0
470A,Crystal Ball Sequence,"*special problem, implementation",1400,650,0
469B,Chat Online,implementation,1300,11784,0
469A,I Wanna Be the Guy,"greedy, implementation",800,80878,0
468E,Permanent,"dp, graph matchings, math, meet-in-the-middle",3100,277,0
468D,Tree,graph matchings,3100,320,0
468C,Hack it!,"binary search, constructive algorithms, math",2500,1961,0
468B,Two Sets,"2-sat, dfs and similar, dsu, graph matchings, greedy",2000,3523,0
468A,24 Game,"constructive algorithms, greedy, math",1500,7449,0
467E,Alex and Complicated Task,"data structures, dp, greedy",2300,711,0
467D,Fedor and Essay,"dfs and similar, dp, graphs, hashing, strings",2400,1617,0
467C,George and Job,"dp, implementation",1700,13184,0
467B,Fedor and New Game,"bitmasks, brute force, constructive algorithms, implementation",1100,32692,0
467A,George and Accommodation,implementation,800,99811,0
466E,Information Graph,"dfs and similar, dsu, graphs, trees",2100,1887,0
466D,Increase Sequence,"combinatorics, dp",2100,2675,0
466C,Number of Ways,"binary search, brute force, data structures, dp, two pointers",1700,31800,0
466B,Wonder Room,"brute force, math",2000,4426,0
466A,Cheap Travel,implementation,1200,53293,0
465B,Inbox (100500),implementation,1000,9614,0
465A,inc ARG,implementation,900,9227,0
464E,The Classic Problem,"data structures, graphs, shortest paths",3000,1008,0
464D,World of Darkraft - 2,"dp, probabilities",2700,615,0
464C,Substitutes in Number,dp,2100,1610,0
464B,Restore Cube,"brute force, geometry",2000,1637,0
464A,No to Palindromes!,"greedy, strings",1700,5668,0
463E,Caisa and Tree,"brute force, dfs and similar, math, number theory, trees",2100,1309,0
463D,Gargari and Permutations,"dfs and similar, dp, graphs, implementation",1900,5533,0
463C,Gargari and Bishops,"greedy, hashing, implementation",1900,8076,0
463B,Caisa and Pylons,"brute force, implementation, math",1100,23317,0
463A,Caisa and Sugar,"brute force, implementation",1200,8468,0
462B,Appleman and Card Game,greedy,1300,12896,0
462A,Appleman and Easy Task,"brute force, implementation",1000,15469,0
461E,Appleman and a Game,"binary search, shortest paths, strings",3000,295,0
461D,Appleman and Complicated Task,"dsu, math",2800,329,0
461C,Appleman and a Sheet of Paper,"data structures, implementation",2200,1285,0
461B,Appleman and Tree,"dfs and similar, dp, trees",2000,4934,0
461A,Appleman and Toastman,"greedy, sortings",1200,14378,0
460E,Roland and Rose,"brute force, geometry, math, sortings",2700,317,0
460D,Little Victor and Set,"brute force, constructive algorithms, math",2300,946,0
460C,Present,"binary search, data structures, greedy",1700,5788,0
460B,Little Dima and Equation,"brute force, implementation, math, number theory",1500,11234,0
460A,Vasya and Socks,"brute force, implementation, math",900,41111,0
459E,Pashmak and Graph,"dp, sortings",1900,5013,0
459D,Pashmak and Parmida's problem,"data structures, divide and conquer, sortings",1800,8576,0
459C,Pashmak and Buses,"combinatorics, constructive algorithms, math",1900,5908,0
459B,Pashmak and Flowers,"combinatorics, implementation, sortings",1300,34969,0
459A,Pashmak and Garden,implementation,1200,28946,0
457F,An easy problem about trees,"dp, games, greedy, trees",3200,71,0
457E,Flow Optimality,"constructive algorithms, flows, math",3000,69,0
457D,Bingo!,"combinatorics, math, probabilities",2700,243,0
457C,Elections,brute force,2100,819,0
457B,Distributed Join,greedy,1900,1109,0
457A,Golden System,"math, meet-in-the-middle",1700,1178,0
456B,Fedya and Maths,"math, number theory",1200,14791,0
456A,Laptops,sortings,1100,40390,0
455E,Function,data structures,2900,601,0
455D,Serega and Fun,data structures,2700,2543,0
455C,Civilization,"dfs and similar, dp, dsu, ternary search, trees",2100,4824,0
455B,A Lot of Games,"dfs and similar, dp, games, implementation, strings, trees",1900,5322,0
455A,Boredom,dp,1500,49407,0
454B,Little Pony and Sort by Shift,implementation,1200,16726,0
454A,Little Pony and Crystal Mine,implementation,800,13457,0
453E,Little Pony and Lord Tirek,data structures,3100,552,0
453D,Little Pony and Elements of Harmony,"dp, matrices",3000,438,0
453C,Little Pony and Summer Sun Celebration,"constructive algorithms, dfs and similar, graphs",2200,1506,0
453B,Little Pony and Harmony Chest,"bitmasks, brute force, dp",2000,4261,0
453A,Little Pony and Expected Maximum,probabilities,1600,9308,0
452F,Permutation,"data structures, divide and conquer, hashing",2700,1110,0
452E,Three strings,"data structures, dsu, string suffix structures, strings",2400,942,0
452D,"Washer, Dryer, Folder","greedy, implementation",1900,1446,0
452C,Magic Trick,"combinatorics, math, probabilities",2100,1323,0
452B,4-point polyline,"brute force, constructive algorithms, geometry, trees",1800,1943,0
452A,Eevee,"brute force, implementation, strings",1000,7303,0
451E,Devu and Flowers,"bitmasks, combinatorics, number theory",2300,2880,0
451D,Count Good Substrings,math,2000,4490,0
451C,Predict Outcome of the Game,"brute force, implementation, math",1700,3220,0
451B,Sort the Array,"implementation, sortings",1300,38832,0
451A,Game With Sticks,implementation,900,57239,0
450B,Jzzhu and Sequences,"implementation, math",1300,23444,0
450A,Jzzhu and Children,implementation,1000,28394,0
449E,Jzzhu and Squares,"dp, math, number theory",2900,257,0
449D,Jzzhu and Numbers,"bitmasks, combinatorics, dp",2400,3517,0
449C,Jzzhu and Apples,"constructive algorithms, number theory",2500,2103,0
449B,Jzzhu and Cities,"graphs, greedy, shortest paths",2000,6919,0
449A,Jzzhu and Chocolate,"greedy, math",1700,3798,0
448E,Divisors,"brute force, dfs and similar, implementation, number theory",2200,1413,0
448D,Multiplication Table,"binary search, brute force",1800,12027,0
448C,Painting Fence,"divide and conquer, dp, greedy",1900,7342,0
448B,Suffix Structures,"implementation, strings",1400,14655,0
448A,Rewards,implementation,800,23031,0
447B,DZY Loves Strings,"greedy, implementation",1000,18820,0
447A,DZY Loves Hash,implementation,800,8653,0
446E,DZY Loves Bridges,"math, matrices",3100,103,0
446D,DZY Loves Games,"math, matrices, probabilities",2800,347,0
446C,DZY Loves Fibonacci Numbers,"data structures, math, number theory",2400,2855,0
446B,DZY Loves Modification,"brute force, data structures, greedy",2000,3396,0
446A,DZY Loves Sequences,"dp, implementation, two pointers",1600,11813,0
445B,DZY Loves Chemistry,"dfs and similar, dsu, greedy",1400,11261,0
445A,DZY Loves Chessboard,"dfs and similar, implementation",1200,25384,0
444E,DZY Loves Planting,"binary search, dsu, trees",2700,614,0
444D,DZY Loves Strings,"binary search, hashing, strings, two pointers",2500,689,0
444C,DZY Loves Colors,data structures,2400,2521,0
444B,DZY Loves FFT,probabilities,2300,971,0
444A,DZY Loves Physics,"greedy, math",1600,3192,0
443B,Kolya and Tandem Repeat,"brute force, implementation, strings",1500,3869,0
443A,Anton and Letters,"constructive algorithms, implementation",800,74425,0
442E,Gena and Second Distance,geometry,3100,158,0
442D,Adam and Tree,"data structures, trees",2600,828,0
442C,Artem and Array,"data structures, greedy",2500,1544,0
442B,Andrey and Problem,"greedy, math, probabilities",1800,4733,0
442A,Borya and Hanabi,"bitmasks, brute force, implementation",1700,2051,0
441E,Valera and Number,"bitmasks, dp, math, probabilities",2400,545,0
441D,Valera and Swaps,"constructive algorithms, dsu, graphs, implementation, math, string suffix structures",2100,1021,0
441C,Valera and Tubes,"constructive algorithms, dfs and similar, implementation",1500,10489,0
441B,Valera and Fruits,"greedy, implementation",1400,6684,0
441A,Valera and Antique Items,implementation,1000,17281,0
440D,Berland Federalization,"dp, trees",2200,546,0
440C,One-Based Arithmetic,"brute force, dfs and similar, divide and conquer",1800,855,0
440B,Balancer,"greedy, implementation",1600,1852,0
440A,Forgotten Episode,implementation,800,6217,0
439E,Devu and Birthday Celebration,"combinatorics, dp, math",2100,1415,0
439D,Devu and his Brother,"binary search, sortings, ternary search, two pointers",1700,5345,0
439C,Devu and Partitioning of the Array,"brute force, constructive algorithms, implementation, number theory",1700,3722,0
439B,"Devu, the Dumb Guy","implementation, sortings",1200,13239,0
439A,"Devu, the Singer and Churu, the Joker","greedy, implementation",900,23383,0
438E,The Child and Binary Tree,"combinatorics, divide and conquer, fft, number theory",3100,1613,0
ID,Title,Tags,Difficulty,Solved,Accepted
438D,The Child and Sequence,"data structures, math",2300,6754,0
437E,The Child and Polygon,"dp, geometry",2500,644,0
437D,The Child and Zoo,"dsu, sortings",1900,2985,0
437C,The Child and Toy,"graphs, greedy, sortings",1400,12928,0
437B,The Child and Set,"bitmasks, greedy, implementation, sortings",1500,8722,0
437A,The Child and Homework,implementation,1300,8619,0
436F,Banners,"brute force, data structures, dp",3000,304,0
436E,Cardboard Box,"data structures, greedy",2600,955,0
436D,Pudding Monsters,dp,2800,281,0
436C,Dungeons and Candies,"dsu, graphs, greedy, trees",1800,2495,0
436B,Om Nom and Spiders,"implementation, math",1400,3002,0
436A,Feed with Candy,greedy,1500,3290,0
435E,Special Graph,,2500,213,0
435D,Special Grid,"brute force, dp, greedy",2000,725,0
435C,Cardiogram,implementation,1600,2489,0
435B,Pasha Maximizes,greedy,1400,6479,0
435A,Queue on Bus Stop,implementation,1000,9156,0
434E,Furukawa Nagisa's Tree,"binary search, divide and conquer, sortings, trees",3000,227,0
434D,Nanami's Power Plant,flows,2900,359,0
433E,Tachibana Kanade's Tofu,dp,2500,442,0
433D,Nanami's Digital Board,"dsu, implementation",2000,1018,0
433C,Ryouko's Memory Note,"implementation, math, sortings",1800,2341,0
433B,Kuriyama Mirai's Stones,"dp, implementation, sortings",1200,31411,0
433A,Kitahara Haruki's Gift,"brute force, implementation",1100,14312,0
432E,Square Tiling,"constructive algorithms, greedy",2300,633,0
432D,Prefixes and Suffixes,"dp, string suffix structures, strings, two pointers",2000,7304,0
432C,Prime Swaps,"greedy, sortings",1800,2386,0
432B,Football Kit,"brute force, greedy, implementation",1200,11107,0
432A,Choosing Teams,"greedy, implementation, sortings",800,51206,0
431E,Chemistry Experiment,"binary search, data structures, ternary search",2200,804,0
431D,Random Task,"binary search, bitmasks, combinatorics, dp, math",2100,2005,0
431C,k-Tree,"dp, implementation, trees",1600,22373,0
